IndexmaxX,IndexmaxY,Indexmax_2X,Indexmax_2Y,Indexmin_2X,Indexmin_2Y,IndexminX,IndexminY,RingmaxX,RingmaxY,Ringmax_2X,Ringmax_2Y,Ringmin_2X,Ringmin_2Y,RingminX,RingminY,LittlemaxX,LittlemaxY,Littlemax_2X,Littlemax_2Y,Littlemin_2X,Littlemin_2Y,LittleminX,LittleminY,MiddlemaxX,MiddlemaxY,Middlemax_2X,Middlemax_2Y,Middlemin_2X,Middlemin_2Y,MiddleminX,MiddleminY,ThumbmaxX,ThumbmaxY,Thumbmax_2X,Thumbmax_2Y,Thumbmin_2X,Thumbmin_2Y,ThumbminX,ThumbminY,WristX, WristY 
1.0, 0.19806982672635368, 0.9933951515259692, 0.5793731976622153, 0.8550681695805704, 0.9144466332639397, 0.6718990996994371, 0.9955869780685456, 0.4617832872721359, 0.27915515874971825, 0.4378951272310428, 0.4493527044781696, 0.3534410044811744, 0.6084675746729278, 0.16857545458782416, 0.9102047416956084, 0.290728956875018, 0.21588879886238, 0.19168776358755743, 0.3560430894070305, 0.06958780930168448, 0.5283285363295731, 0.0, 0.7183397290306692, 0.7603282690806898, 0.19809271795076283, 0.7960410177690118, 0.478541969306191, 0.7224579325909993, 0.8112101648851202, 0.42002120104200447, 1.0, 0.5335534751165413, 0.3517059408080935, 0.9325291216838665, 0.4289647462221634, 0.9636982232971487, 0.519451541031689, 0.7244933516189842, 0.3019812170119457, 0.429430576503732, 0.0
1.0, 0.0, 0.9731636029035852, 0.3052555359909408, 0.9272194513085995, 0.6949446556454975, 0.7171048562782947, 0.9905824378892615, 0.41186809860572304, 0.26366545131003416, 0.3651309642704894, 0.24017287722201827, 0.22675564168141815, 0.4143156463685517, 0.14053437499042717, 0.8955276535113644, 0.22155331724351648, 0.2974185078490054, 0.16710658249359375, 0.26309209748570506, 0.02871254888977035, 0.379241200589842, 0.0, 0.7310415253762732, 0.7445976291488468, 0.0395880127674666, 0.6721813657004083, 0.2620441634882809, 0.5590896743596259, 0.7284618998139634, 0.4012288169166119, 1.0, 0.3442622217905994, 0.3252036137156937, 0.625072494833152, 0.3514873600836232, 0.705219222305649, 0.5052052936455099, 0.5755431141106138, 0.5527690843138109, 0.35792225606487327, 0.46501763926307077
0.7632923320850469, 0.045935653197504867, 0.6675494835871914, 0.3466615150640651, 0.6050949709378898, 0.7465875270267012, 0.7116011233307826, 1.0, 0.34971119688786817, 0.020457215330893744, 0.23849030085531758, 0.2085680903268856, 0.15461117501183197, 0.6637193351782643, 0.18066284055484258, 0.8436258060310321, 0.11234002939663379, 0.13381234757523552, 0.028046709247293918, 0.2949618439557312, 0.0, 0.5813029685579991, 0.06104042374677482, 0.7577912026845574, 0.5694071554088183, 0.0, 0.4467384019746047, 0.2123430172332237, 0.3475626265867562, 0.6600066833033751, 0.41575824527053534, 0.826230667246487, 0.8178145258350774, 0.3534569134957413, 0.9264958500029776, 0.39217502304838664, 1.0, 0.5325789839523869, 0.9195599501309254, 0.48918494703839827, 0.5841037345194293, 0.022486851355859934
0.6820690202203962, 0.3094926249273125, 0.6510136023044862, 0.6525305746872961, 0.6543912206624845, 0.9646146152058943, 0.8537327799730345, 0.9578251116072893, 0.4171239973472455, 0.2849714434980304, 0.32602919553831006, 0.5289530507742612, 0.19426229948649198, 0.8599900501822602, 0.14949317679226348, 0.8067327975133332, 0.2865164984313732, 0.23666153424089323, 0.1444281126857664, 0.35275044203181055, 0.0, 0.528735152391041, 0.031047798745467495, 0.6383233375731633, 0.5770531117935215, 0.2234067493367882, 0.4273649644397275, 0.5953411750498475, 0.2976051984878112, 1.0, 0.42407027473685993, 0.9521109234034677, 0.7144227447796853, 0.9664536250546387, 0.8150306021975773, 0.8055456451170416, 1.0, 0.5854787791914919, 0.8924136240712532, 0.22895843260179857, 0.6660459849818933, 0.0
0.8094082851533072, 0.03331665572901499, 0.7052945820614074, 0.3450442915377492, 0.6750821727332588, 0.6727951241615239, 0.8632363534860477, 0.9519700866468334, 0.3900307589284655, 0.10441602065748115, 0.2575006588616926, 0.24694704615953525, 0.11824576394010701, 0.5220509406248189, 0.25631730598372937, 0.9292591175973458, 0.24955461175508667, 0.16084855015938287, 0.09850589484940167, 0.26287799373578075, 0.0, 0.47511968594788173, 0.09986191298190805, 0.7974559842180399, 0.5809954804290683, 0.0, 0.4579460979403413, 0.28541874806078216, 0.3461923103469583, 0.708493198949668, 0.5367051764218675, 1.0, 0.7845523959690429, 0.333762903982231, 0.8516049170455569, 0.4085667206010603, 1.0, 0.5232858901119132, 0.9166833947310721, 0.5609674227268796, 0.4558081439936722, 0.2995775183248649
0.8252389682827395, 0.1943384823326299, 0.7353013970966784, 0.43258531675768364, 0.7213837186548256, 0.7096149744137741, 0.827951668749459, 0.9647726025468183, 0.32264324701276154, 0.11556393588153228, 0.18317460342383976, 0.332465272384755, 0.1604529646473558, 0.6804634858704529, 0.23988900322929316, 0.9287290897405895, 0.14500749079034167, 0.2501703332318582, 0.036889517270427837, 0.35265571425711584, 0.0, 0.5912135319484396, 0.08428797648168579, 0.8085863480762182, 0.6105214936516214, 0.0, 0.4966351797662104, 0.31096031356501413, 0.4318377333671186, 0.7340074870688257, 0.523671800339279, 1.0, 0.4328272478308308, 0.35720224819156843, 0.7092149380864048, 0.4173224582381573, 1.0, 0.43751428072435283, 0.8134562583183298, 0.21964616938336953, 0.49015883066338783, 0.11821592248129441
0.7255947641627165, 0.5464311992465162, 0.6752418900745284, 0.8779591429905736, 0.5872632935404455, 1.0, 0.5537189636196956, 0.944143645728224, 0.36074913143588055, 0.34869187462692586, 0.3042058836910327, 0.5645799898982998, 0.19206052082025912, 0.9093554958512474, 0.11782355780710867, 0.920033956047525, 0.17392189882241943, 0.3703964189360961, 0.12365258718201007, 0.5517736771196492, 0.020366025466964262, 0.7744966788700879, 0.0, 0.7598232314465254, 0.5831911857317205, 0.23731200702415337, 0.49879834667898776, 0.5747488853972197, 0.42140820956313974, 0.9293591020014134, 0.3408845650621017, 0.960812122936123, 1.0, 0.9281003092105778, 0.8671752102798355, 0.8914138908456423, 0.8368925168308697, 0.5218287437046362, 0.6707531517180904, 0.21013776165587247, 0.3923911073687139, 0.0
0.9311149770490104, 0.11352023900042102, 0.9795467674363939, 0.5037586077226663, 1.0, 0.8621509244134379, 0.7650686042442253, 0.9496413703828525, 0.43994383024219835, 0.20335772704858093, 0.3839786573136815, 0.3523040303374164, 0.25076535411224354, 0.6848330777323536, 0.20427011368823436, 0.9435375396093323, 0.21609732634895523, 0.24276613949033485, 0.19122922929305067, 0.3088421622883768, 0.08150360072879857, 0.47339903221101515, 0.0, 0.779626093855886, 0.7723185806854364, 0.1085951383006906, 0.7620534295816415, 0.46971004364674745, 0.6089470500017341, 0.8896189070420523, 0.4893067620555315, 1.0, 0.34841311851454565, 0.6019183137413004, 0.6372323099769106, 0.5202808380625302, 0.7499638298148121, 0.32214124057040744, 0.5634496863090331, 0.09083828412091177, 0.33751441990554765, 0.0
1.0, 0.018829909590648012, 0.9933659062878898, 0.3896368302301537, 0.9620622634750746, 0.8441418861437496, 0.8797215233846292, 0.9629242396754916, 0.5897376820832894, 0.0059441550961601124, 0.42833997997318435, 0.25328339360036356, 0.21361112404897206, 0.5886318121852714, 0.21007639009646856, 0.9308223147119071, 0.33436340775246115, 0.11511402005456617, 0.1781819532431554, 0.24176126506162032, 0.0, 0.44890594644483234, 0.029893642176239354, 0.7818758575502289, 0.7752553528234125, 0.0, 0.7066140033381998, 0.37608810904780443, 0.5803642266611279, 0.8595590320404544, 0.5354982407764279, 1.0, 0.3953047713694594, 0.5156510512531022, 0.681205589275097, 0.4906268769231582, 0.7659794196315031, 0.47717450079348167, 0.7031290235988901, 0.1932470396353331, 0.49102015899698687, 0.045706656615311994
0.8702551920541924, 0.1607988032472244, 0.8066226109607286, 0.48868473645178645, 0.8371182034614045, 0.8541544774743727, 0.887778407829663, 0.9622886623892718, 0.44147031315916546, 0.08339151929235816, 0.3131431219550171, 0.3011407433878985, 0.2006869260493257, 0.7197196890441772, 0.26500043659439537, 0.9301733132240144, 0.19592383900081953, 0.1488949225227043, 0.04880086456210634, 0.3205759537743397, 0.0, 0.5943227790839825, 0.10713132233396, 0.8054352679044993, 0.6974324567429637, 0.0, 0.6077278260018789, 0.3499273716651902, 0.5211322207715833, 0.9100247846255174, 0.5421187347389218, 1.0, 0.7091802650917006, 0.29521237600026023, 0.901870675479912, 0.45291651913913383, 1.0, 0.4791885993551377, 0.7772900428072914, 0.44032807923159645, 0.46716915350132926, 0.04359090894089925
0.8666558809420883, 0.08490406230790455, 0.864996802925748, 0.3732078180274637, 0.8411829535401479, 0.900224159132025, 0.86444116636276, 1.0, 0.3329942699979442, 0.10801728276524244, 0.21767474548352078, 0.3790101639682996, 0.19291656125681858, 0.7843249372904287, 0.2714992552182383, 0.9167780558294566, 0.06922446346602007, 0.07752661072921128, 0.0, 0.25885633226740007, 0.007274799480842544, 0.5673669574497097, 0.09906262092076769, 0.6943030145223852, 0.577740943726856, 0.04129350988916316, 0.5665109434743876, 0.3723953613780054, 0.4957390033269151, 0.983095970239676, 0.5361355951066473, 0.9742578227000142, 0.9717468288166394, 0.0, 1.0, 0.16243733049676237, 0.9373579543258913, 0.4969044045506449, 0.6527875344503428, 0.3493543866864615, 0.4116269423965021, 0.059384540047208785
1.0, 0.0, 0.9655915059931331, 0.34943120685971363, 0.9481531427460936, 0.720023241037351, 0.8829768036162156, 0.9740166828373272, 0.38725156261361404, 0.22587059254228953, 0.24362483390046683, 0.3621399741523487, 0.17389268396883045, 0.7328064467202775, 0.23404113946281443, 0.9124811585763823, 0.11710500301920104, 0.22797836764485824, 0.021680968396372204, 0.33949596825926714, 0.0, 0.6343167076585925, 0.07372404564027694, 0.7706769142670448, 0.6806200841521454, 0.27717375978147124, 0.6325751703528986, 0.31423632944043417, 0.5302930369474343, 0.8766421223223456, 0.5219707153258427, 1.0, 0.8595141678549703, 0.0292748659156265, 0.957052458378157, 0.31067891114672974, 0.9450239121374998, 0.5566496474592755, 0.7108700621154377, 0.5811468644034855, 0.40760866198219214, 0.4941479484601797
0.7783742134859852, 0.15526225030778337, 0.7532666854504686, 0.38536688170281574, 0.761447331165581, 0.7067626756021821, 0.8431654075288894, 0.959241910721077, 0.3040517168371862, 0.16959571838861623, 0.23133959660054723, 0.327624395448096, 0.1543501231446669, 0.6189635976984176, 0.24362625680134006, 0.8951866153169025, 0.14438432397120032, 0.13234950019567915, 0.04945793501404516, 0.26398622676554695, 0.0, 0.4835715802568608, 0.08507562326339252, 0.7271353931678186, 0.5818251486493315, 0.0, 0.48330399229633364, 0.3239742490396077, 0.46042006026969756, 0.8049929125269389, 0.5227139778484978, 1.0, 0.7882100952089537, 0.28860452590545604, 0.939350241985674, 0.3876112673450977, 1.0, 0.48338429887164114, 0.8283795094104771, 0.3808949059233145, 0.5004945170451465, 0.0003032393927757701
0.6670717681507132, 0.1741156349685605, 0.5962853160345581, 0.5267912249340484, 0.558032311106121, 0.9297133586875526, 0.871417427993996, 1.0, 0.32517990420867265, 0.14218158259916738, 0.16709448239590596, 0.4321608006707804, 0.08911721732398861, 0.7616963332360221, 0.2571560952476628, 0.8297154915345968, 0.08560149537294205, 0.26030798311318354, 0.008549604956802306, 0.40528426185496375, 0.0, 0.5658016638873004, 0.1320656076042122, 0.5761099802578346, 0.47391241239318765, 0.1343060448884321, 0.3401419437189018, 0.4701054826166301, 0.2793161497913983, 0.9777427413216453, 0.44708356478472067, 0.9849177720812988, 0.7208177349871766, 0.9634270053094561, 0.8508601127512971, 0.866111193314591, 1.0, 0.6587851303236195, 0.9426264020044675, 0.2622975294966081, 0.6581696307217738, 0.0
0.52334984702812, 0.06260330687100733, 0.43199295842749713, 0.349080322488247, 0.3998899087014216, 0.697301998996166, 0.7396277140163963, 0.9830924920048036, 0.2829147215390279, 0.0, 0.1100101981253271, 0.27012463834383155, 0.07321481990669136, 0.654878515061452, 0.27789983909259475, 0.8982701601141533, 0.08407776363139495, 0.13341729274900732, 0.0, 0.30162617168715067, 0.004303867588214195, 0.5506525578058606, 0.15932153208816419, 0.7815714995230475, 0.3792084718970505, 0.04133917238878334, 0.22874475182542747, 0.3018354132669016, 0.17880453004545938, 0.7012835016463403, 0.4589786722233823, 1.0, 0.6314415574736326, 0.26727441983912376, 0.7659059033533087, 0.4047215017567095, 0.9908288733217082, 0.5083946276485319, 1.0, 0.36748504103368623, 0.8026881412453704, 0.06937360231880402
0.7622586402003525, 0.07289864612749214, 0.6845855486504034, 0.2930492130324539, 0.6225374269548279, 0.6084738405373089, 0.7678682125962342, 0.9806385207045395, 0.24581704851126981, 0.141646208054545, 0.1277764956868565, 0.2876472914069589, 0.08248051201187274, 0.6331471387623918, 0.18414380855208237, 0.907914779810212, 0.060085557925980894, 0.22617393212404915, 0.0005195807439013078, 0.34572112897617896, 0.0, 0.5815042486071184, 0.06357347184862258, 0.7876841275090951, 0.5353008440775439, 0.0, 0.38066435395603376, 0.2443227351362353, 0.293080196642241, 0.6462305802189602, 0.461247008626287, 1.0, 0.8441480382153789, 0.16871199786297605, 0.9575142936647806, 0.37106569228551317, 1.0, 0.6072012724620721, 0.798736146925146, 0.7062909172242433, 0.4402377516000371, 0.49658563784228427
0.7994739474707232, 0.17549550253175603, 0.7784618426355, 0.40870097624130164, 0.7894849486816337, 0.703172076924579, 0.763957738447059, 0.9805945193568658, 0.2749896572852944, 0.19043300260647142, 0.19020654666745634, 0.31691680052344606, 0.13754808856013098, 0.6424519719484539, 0.20696913409883835, 0.894518201267731, 0.04388009610650845, 0.33997576431855775, 0.0, 0.39255009816606584, 0.006648348466338802, 0.6055397778781068, 0.07087198144080721, 0.7896909093879594, 0.7250462507371819, 0.0, 0.5575344500801307, 0.2950070591104365, 0.4389692251826027, 0.7075404369675034, 0.45869225390606483, 1.0, 0.9175433570213157, 0.3347092256177768, 0.9621838164513262, 0.4916773028181053, 1.0, 0.5775709168634836, 0.8102261012131109, 0.5346366620270068, 0.5787570766446887, 0.24072961275907812
0.8491792362092545, 0.054695599440556755, 0.7583836231016088, 0.4007229792723337, 0.7381369252592971, 0.7613341719180735, 0.7274819870942134, 0.9840238804608655, 0.33495555303167707, 0.15762667515653697, 0.2131516455783426, 0.33341350099426903, 0.07375387915972041, 0.6890267926024103, 0.16017743674348683, 0.8973593882732366, 0.1222675903210665, 0.24008919164892026, 0.044084006507690836, 0.382022409536821, 0.0, 0.5977804410311591, 0.03538918131617454, 0.7372915253230287, 0.6543379459234139, 0.0, 0.49762952268755006, 0.3270327453137926, 0.3274364806715066, 0.7965157224136478, 0.40230773999259306, 1.0, 0.8973850597332448, 0.3308471856349954, 0.9518809161781014, 0.47454974330845084, 1.0, 0.6187574622689378, 0.9306084936937832, 0.5692669595111803, 0.4735816425422402, 0.3053741239194995
0.8067545333325437, 0.8690782495407485, 0.8923823079553573, 0.9501774555544453, 0.8667742352246228, 0.9273337759313774, 0.7821028205379612, 0.751270387692828, 0.48640619896717513, 0.5386996264498128, 0.4218556322032712, 0.7778851179450128, 0.2670396031720441, 0.9360631576520142, 0.24014044452750444, 0.7708546305619394, 0.29533403831976335, 0.5077748495422857, 0.23355011556381478, 0.7151624578218796, 0.09718415609899905, 0.8237761619639824, 0.0, 0.665109567035349, 0.6088180773085399, 0.8529833093779544, 0.619128339335808, 0.996987482994243, 0.5545165743099347, 1.0, 0.5304498642561132, 0.8184810784532255, 0.6745314110498617, 0.9313769667109906, 0.9324651954078053, 0.8608114820565245, 1.0, 0.640276598156845, 0.7162453747603891, 0.2963877658470596, 0.3096796567106526, 0.0
0.815301882388275, 0.8573698702569829, 0.8971741684165814, 0.9527936182687005, 0.8882119493419552, 0.9210424646749878, 0.8110259957169518, 0.7355960909620181, 0.4926270831967232, 0.5248068352169334, 0.4300173242116208, 0.7791880878712792, 0.2677401963559849, 0.942480246297723, 0.23991313947791928, 0.7714037113922925, 0.30863639140767446, 0.501767688841763, 0.24463147501081503, 0.712650014484642, 0.09873234037096328, 0.8298830566506752, 0.0, 0.6567694671415959, 0.6102591738761363, 0.8518273532940991, 0.6237416671571575, 1.0, 0.5756606576128396, 0.99040587424467, 0.5436170205623465, 0.8161925769597286, 0.6889548695447253, 0.9470713536735379, 0.9091849653325539, 0.8846695213215721, 1.0, 0.6577456783223077, 0.7438138286194365, 0.31279181823551233, 0.3228198203662098, 0.0
0.8419188058206654, 0.8473424390619091, 0.8872323782278206, 0.9549785603035528, 0.8500483457238673, 0.9361262410347457, 0.7803843329666339, 0.7521891564488941, 0.5113563617023732, 0.5259079983848121, 0.4445655677226367, 0.7783846839167025, 0.2702086457603597, 0.947858145482281, 0.23492115074365402, 0.7751337978066773, 0.3146629606051162, 0.506227831225684, 0.25767049969678485, 0.7127221684538422, 0.11495339010515306, 0.8318045879027555, 0.0, 0.6614886648421026, 0.6128246688384507, 0.8508327831866631, 0.6292149346999768, 1.0, 0.5860101059876779, 0.9880604285375499, 0.5241935054245767, 0.8185036437869747, 0.6914206539680341, 0.9249388856485428, 0.9269171587808531, 0.884229997628494, 1.0, 0.6537326864035791, 0.7286961393564381, 0.29331119927701116, 0.3423811756223902, 0.0
0.8375405538182364, 0.8524575251318763, 0.899404681323518, 0.9675920557243469, 0.8791198320700823, 0.9415404596794767, 0.7779688165549454, 0.7634993158151078, 0.5021587031427843, 0.5325236501199578, 0.44069822733384223, 0.787872532875664, 0.2700276677108601, 0.948240575385321, 0.2339720205402851, 0.7846763199872182, 0.31165560040824686, 0.5265363236465121, 0.24590519906538413, 0.73941703839424, 0.09983689498140656, 0.8401370431358604, 0.0, 0.6722421937209608, 0.6111743944267234, 0.8375064746310427, 0.6177796859130288, 1.0, 0.5543329374152911, 0.9993804969939674, 0.512819883269876, 0.8347449961732032, 0.6417273589578578, 0.9293369720115551, 0.8792031753332773, 0.866373407756157, 1.0, 0.6438120566005159, 0.7285133746791003, 0.27288076628707936, 0.3154317259871728, 0.0
0.8339631865227819, 0.8401652632093739, 0.8945955217880378, 0.9540415714547059, 0.8690534198794773, 0.9244645596737379, 0.7839594112582696, 0.7479844735178567, 0.5109878336715955, 0.5345988470285459, 0.4420802999895472, 0.7790327801702779, 0.26546208897516194, 0.9411914176363386, 0.2365846032242346, 0.7731281938755734, 0.3218293956833195, 0.5353031848125936, 0.2437569255696965, 0.7422718852524555, 0.0978505480482336, 0.838930990163853, 0.0, 0.665503465667932, 0.6147500151350694, 0.8282088576298386, 0.614810782155447, 0.9919676511783944, 0.5368172184712695, 1.0, 0.5164589061890984, 0.8308846684398452, 0.6944498169846997, 0.9155079292339771, 0.902848499428722, 0.8465764965948813, 1.0, 0.6177228671464202, 0.7222772576932068, 0.2557889864030722, 0.29172001731406594, 0.0
